"ID","Number","Flex_LL","Flex_UL","SW_LL","SW_UL","SW_Wt_LL","SW_Wt_UL","SW_Meas_Type","Freq_LL","Freq_UL","Freq_Std","Freq_BSL","Freq_Wt"
6659,MRMMWX60AKGB,85.0,95.0,0.0,0.001,84.0,90.0,Inch Grams,287.0,293.0,77,177.8,196
6660,MRMMWTX60AKGB,83.0,93.0,0.0,0.001,81.0,87.0,Inch Grams,290.0,296.0,77,177.8,196
6661,MRMKWR60AKGB,125.0,135.0,0.0,0.001,59.5,65.5,Inch Grams,257.0,263.0,77,177.8,196
6662,MRMKWS60AKGB,112.0,122.0,0.0,0.001,62.5,68.5,Inch Grams,272.0,278.0,77,177.8,196
6663,MRMKWX60AKGB,86.0,96.0,0.0,0.001,65.0,71.0,Inch Grams,285.0,291.0,77,177.8,196
6664,MRMKWTX60AKGB,84.0,94.0,0.0,0.001,63.5,69.5,Inch Grams,290.0,296.0,77,177.8,196
6665,MRMJWR60AKGB,125.0,135.0,0.0,0.001,53.5,59.5,Inch Grams,252.0,258.0,77,177.8,196
6666,MRMJWS60AKGB,113.0,123.0,0.0,0.001,55.5,61.5,Inch Grams,267.0,273.0,77,177.8,196
6667,MRMJWX60AKGB,89.0,99.0,0.0,0.001,57.0,63.0,Inch Grams,282.0,288.0,77,177.8,196
6668,MRMJWTX60AKGB,77.0,87.0,0.0,0.001,53.0,59.0,Inch Grams,289.0,295.0,77,177.8,196
6669,CW070-IW-1,37.0,51.0,8.5,10.5,45.5,49.5,Swing Weight Points,214.0,220.0,80,186.69,246
6670,CW070-IW-1A,37.0,51.0,8.5,10.5,47.5,53.5,Swing Weight Points,214.0,220.0,80,186.69,246
6671,CW070-IL-1,36.0,50.0,8.5,10.5,47.0,51.0,Swing Weight Points,220.0,226.0,80,186.69,246
6672,CW070-IL-1A,36.0,50.0,8.5,10.5,49.0,55.0,Swing Weight Points,220.0,226.0,80,186.69,246
6673,CW070-IR-1,32.0,46.0,8.7,10.7,49.0,53.0,Swing Weight Points,236.0,242.0,80,186.69,246
6674,CW070-IR-1A,32.0,46.0,8.7,10.7,51.0,57.0,Swing Weight Points,236.0,242.0,80,186.69,246
6675,CW070-IS-1,30.0,44.0,8.7,10.7,52.0,56.0,Swing Weight Points,252.0,258.0,80,186.69,246
6676,CW070-IS-1A,30.0,44.0,8.7,10.7,54.0,60.0,Swing Weight Points,252.0,258.0,80,186.69,246
6677,CW071-WL-1,79.0,93.0,5.8,7.8,38.5,41.5,Swing Weight Points,217.0,219.0,80,186.69,201
6678,CW071-WR-1,70.0,84.0,6.0,8.0,41.0,44.0,Swing Weight Points,232.0,234.0,80,186.69,201
6679,CW071-WS-1,133.0,147.0,6.2,8.2,44.0,47.0,Swing Weight Points,247.0,249.0,80,186.69,201
6680,CW073-IL-3,43.0,57.0,4.7,6.7,45.5,48.5,Swing Weight Points,242.0,248.0,87,177.8,263
6681,CW073-IL-3A,43.0,57.0,4.7,6.7,47.0,53.0,Swing Weight Points,242.0,248.0,87,177.8,263
6682,CW073-IL-7,39.0,53.0,3.5,5.5,47.0,50.0,Swing Weight Points,263.0,269.0,87,177.8,297
6683,CW073-IL-7A,39.0,53.0,3.5,5.5,48.5,54.5,Swing Weight Points,263.0,269.0,87,177.8,297
6684,CW073-IS-3,37.0,51.0,5.0,7.0,50.0,53.0,Swing Weight Points,262.0,268.0,87,177.8,263
6685,CW073-IS-3A,37.0,51.0,5.0,7.0,51.5,57.5,Swing Weight Points,262.0,268.0,87,177.8,263
6686,CW073-IS-7,34.0,48.0,3.8,5.8,51.5,54.5,Swing Weight Points,285.0,291.0,87,177.8,297
6687,CW073-IS-7A,34.0,48.0,3.8,5.8,53.0,59.0,Swing Weight Points,285.0,291.0,87,177.8,297
6688,CW073-IR-3,41.0,55.0,4.9,6.9,47.5,50.5,Swing Weight Points,253.0,259.0,87,177.8,263
6689,CW073-IR-3A,41.0,55.0,4.9,6.9,49.0,55.0,Swing Weight Points,253.0,259.0,87,177.8,263
6690,CW073-IR-7,38.0,52.0,3.9,5.9,49.0,52.0,Swing Weight Points,274.0,280.0,87,177.8,297
6691,CW073-IR-7A,38.0,52.0,3.9,5.9,50.5,56.5,Swing Weight Points,274.0,280.0,87,177.8,297
6692,CW073-IW-3,44.0,58.0,4.6,6.6,44.0,47.0,Swing Weight Points,228.0,234.0,87,177.8,263
6693,CW073-IW-3A,44.0,58.0,4.6,6.6,45.5,51.5,Swing Weight Points,228.0,234.0,87,177.8,263
6694,CW073-IW-7,45.0,59.0,3.3,5.3,45.5,48.5,Swing Weight Points,250.0,256.0,87,177.8,297
6695,CW073-IW-7A,45.0,59.0,3.3,5.3,47.0,53.0,Swing Weight Points,250.0,256.0,87,177.8,297
6696,YM113-WR-3,,,0.0,0.001,47.0,53.0,Inch Grams,252.0,258.0,87,177.8,196
6697,YM113-WR-3A,,,0.0,0.001,50.5,56.5,Inch Grams,252.0,258.0,87,177.8,196
6698,YM113-WSR3,,,0.0,0.001,48.5,54.5,Inch Grams,262.0,268.0,87,177.8,196
6699,YM113-WSR3A,,,0.0,0.001,52.0,58.0,Inch Grams,262.0,268.0,87,177.8,196
6700,YM113-WS-3,,,0.0,0.001,50.0,56.0,Inch Grams,272.0,278.0,87,177.8,196
6701,YM113-WS-3A,,,0.0,0.001,53.5,59.5,Inch Grams,272.0,278.0,87,177.8,196
6702,YM113-WR-1,,,0.0,0.001,48.5,54.5,Inch Grams,237.0,243.0,87,177.8,196
6703,YM113-WR-1A,,,0.0,0.001,52.0,58.0,Inch Grams,237.0,243.0,87,177.8,196
6704,YM113-WSR1,,,0.0,0.001,50.5,56.5,Inch Grams,247.0,253.0,87,177.8,196
6705,YM113-WSR1A,,,0.0,0.001,54.0,60.0,Inch Grams,247.0,253.0,87,177.8,196
6706,YM113-WS-1,,,0.0,0.001,52.0,58.0,Inch Grams,257.0,263.0,87,177.8,196
6707,YM113-WS-1A,,,0.0,0.001,55.5,61.5,Inch Grams,257.0,263.0,87,177.8,196
6708,CW071-WL-1A,79.0,93.0,5.8,7.8,40.0,46.0,Swing Weight Points,216.0,222.0,80,186.69,201
6709,CW071-WR-1A,70.0,84.0,6.0,8.0,42.5,48.5,Swing Weight Points,231.0,237.0,80,186.69,201
6710,CW071-WS-1A,133.0,147.0,6.2,8.2,45.5,51.5,Swing Weight Points,246.0,252.0,80,186.69,201
6711,MR090-WR-1,142.0,150.0,0.0,0.001,47.0,51.0,Inch Grams,222.0,228.0,87,177.8,196
6712,MR090-WR-1A,142.0,150.0,0.0,0.001,50.0,55.0,Inch Grams,222.0,228.0,87,177.8,196
6713,MR090-WS-1,110.0,118.0,0.0,0.001,56.0,60.0,Inch Grams,252.0,258.0,87,177.8,196
6714,MR090-WS-1A,110.0,118.0,0.0,0.001,59.0,64.0,Inch Grams,252.0,258.0,87,177.8,196
6715,NSHY20A,,,0.0,0.001,81.5,87.5,Inch Grams,297.0,303.0,80,158.75,235
6716,ATNSHY20APDA,,,0.0,0.001,84.5,90.5,Inch Grams,297.0,303.0,80,158.75,235
6717,NXWY60A,99.0,109.0,0.0,0.001,79.5,85.5,Inch Grams,280.0,286.0,80,158.75,201
6718,ATNXWY60APDA,,,0.0,0.001,82.5,88.5,Inch Grams,280.0,286.0,80,158.75,201
6719,"8LWY60A",108.0,118.0,0.0,0.001,78.5,84.5,Inch Grams,280.0,286.0,80,158.75,201
6720,AT8LWY60APDA,,,0.0,0.001,81.5,87.5,Inch Grams,280.0,286.0,80,158.75,201
6721,NSWY60A,98.0,108.0,0.0,0.001,68.5,74.5,Inch Grams,280.0,286.0,80,158.75,201
6722,ATNSWY60APDA,,,0.0,0.001,71.5,77.5,Inch Grams,280.0,286.0,80,158.75,201
6723,NXHY20A,,,0.0,0.001,97.0,103.0,Inch Grams,297.0,303.0,80,158.75,235
6724,ATNXHY20APDA,,,0.0,0.001,100.0,106.0,Inch Grams,297.0,303.0,80,158.75,235
6725,ASVMHR20ADPA,,,0.0,0.001,72.0,82.0,Inch Grams,270.0,280.0,80,158.75,235
6726,CW071-WW-1,79.0,93.0,5.4,7.4,37.5,40.5,Swing Weight Points,223.0,225.0,80,186.69,201
6727,CW071-WW-1A,79.0,93.0,5.4,7.4,39.0,45.0,Swing Weight Points,222.0,228.0,80,186.69,201
6728,GLWS60A,120.0,130.0,0.0,0.001,59.0,65.0,Inch Grams,267.0,273.0,80,158.75,201
6729,ASGLWS60AG6A,120.0,130.0,0.0,0.001,62.5,68.5,Inch Grams,267.0,273.0,80,158.75,201
6730,BLWS60A,107.0,117.0,0.0,0.001,59.0,65.0,Inch Grams,267.0,273.0,80,158.75,201
6731,ASBLWS60AB6A,107.0,117.0,0.0,0.001,62.5,68.5,Inch Grams,267.0,273.0,80,158.75,201
6732,D2WA60A,,,0.0,0.001,48.5,54.5,Inch Grams,232.0,238.0,80,158.75,201
6733,ASD2WA60APDA,,,0.0,0.001,52.0,58.0,Inch Grams,232.0,238.0,80,158.75,201
6734,D2WR60A,,,0.0,0.001,51.5,57.5,Inch Grams,247.0,253.0,80,158.75,201
6735,ASD2WR60APDA,,,0.0,0.001,55.0,61.0,Inch Grams,247.0,253.0,80,158.75,201
6736,D2WS60A,,,0.0,0.001,51.0,57.0,Inch Grams,262.0,268.0,80,158.75,201
6737,ASD2WS60APDA,,,0.0,0.001,54.5,60.5,Inch Grams,262.0,268.0,80,158.75,201
6738,D3WA60A,,,0.0,0.001,49.5,55.5,Inch Grams,232.0,238.0,80,158.75,201
6739,ASD3WA60APDA,,,0.0,0.001,53.0,59.0,Inch Grams,232.0,238.0,80,158.75,201
6740,D3WR60A,,,0.0,0.001,49.0,55.0,Inch Grams,247.0,253.0,80,158.75,201
6741,ASD3WR60APDA,,,0.0,0.001,52.5,58.5,Inch Grams,247.0,253.0,80,158.75,201
6742,D3WS60A,,,0.0,0.001,51.5,57.5,Inch Grams,262.0,268.0,80,158.75,201
6743,ASD3WS60APDA,,,0.0,0.001,55.0,61.0,Inch Grams,262.0,268.0,80,158.75,201
6744,D4WA60A,,,0.0,0.001,50.0,56.0,Inch Grams,232.0,238.0,80,158.75,201
6745,ASD4WA60APDA,,,0.0,0.001,53.5,59.5,Inch Grams,232.0,238.0,80,158.75,201
6746,D4WR60A,,,0.0,0.001,51.0,57.0,Inch Grams,247.0,253.0,80,158.75,201
6747,ASD4WR60APDA,,,0.0,0.001,54.5,60.5,Inch Grams,247.0,253.0,80,158.75,201
6748,D4WS60A,,,0.0,0.001,51.5,57.5,Inch Grams,262.0,268.0,80,158.75,201
6749,ASD4WS60APDA,,,0.0,0.001,55.0,61.0,Inch Grams,262.0,268.0,80,158.75,201
6750,MR093-UR-1,102.0,110.0,0.0,0.001,47.5,51.5,Inch Grams,249.0,255.0,87,177.8,196
6751,MR093-UR-1A,102.0,110.0,0.0,0.001,50.0,55.0,Inch Grams,249.0,255.0,87,177.8,196
6752,MR093-IR-4,148.0,156.0,0.0,0.001,51.5,55.5,Inch Grams,253.0,259.0,88,177.8,285
6753,MR093-IR-4A,148.0,156.0,0.0,0.001,54.0,59.0,Inch Grams,253.0,259.0,88,177.8,285
6754,MR093-IL-5,88.0,96.0,0.0,0.001,41.5,45.5,Inch Grams,212.0,218.0,87,177.8,285
6755,MR093-IL-5A,88.0,96.0,0.0,0.001,44.0,49.0,Inch Grams,212.0,218.0,87,177.8,285
6756,MR093-WL-1,150.0,158.0,0.0,0.001,43.0,47.0,Inch Grams,199.0,205.0,87,177.8,196
6757,MR093-WL-1A,150.0,158.0,0.0,0.001,46.0,51.0,Inch Grams,199.0,205.0,87,177.8,196
6758,MR093-WL-3,144.0,152.0,0.0,0.001,43.0,47.0,Inch Grams,219.0,225.0,87,177.8,196
6759,MR093-WL-3A,144.0,152.0,0.0,0.001,46.0,51.0,Inch Grams,219.0,225.0,87,177.8,196
6760,MR093-WR-3,101.0,109.0,0.0,0.001,45.5,49.5,Inch Grams,252.0,258.0,87,177.8,196
6761,MR093-WR-3A,101.0,109.0,0.0,0.001,48.5,53.5,Inch Grams,252.0,258.0,87,177.8,196
6762,MR093-WR-1,103.0,111.0,0.0,0.001,44.0,48.0,Inch Grams,222.0,228.0,87,177.8,196
6763,MR093-WR-1A,103.0,111.0,0.0,0.001,47.0,52.0,Inch Grams,222.0,228.0,87,177.8,196
6764,MR093-WSR1,90.0,98.0,0.0,0.001,47.0,51.0,Inch Grams,232.0,238.0,87,177.8,196
6765,MR093-WSR1A,90.0,98.0,0.0,0.001,50.0,55.0,Inch Grams,232.0,238.0,87,177.8,196
6766,MR093-UL-1,131.0,139.0,0.0,0.001,41.0,45.0,Inch Grams,224.0,230.0,87,177.8,196
6767,MR093-UL-1A,131.0,139.0,0.0,0.001,43.5,48.5,Inch Grams,224.0,230.0,87,177.8,196
6768,CW070-IW-2,37.0,51.0,8.9,10.9,46.5,50.5,Swing Weight Points,214.0,220.0,80,186.69,246
6769,CW070-IW-2A,37.0,51.0,8.9,10.9,48.5,54.5,Swing Weight Points,214.0,220.0,80,186.69,246
6770,CW070-IL-2,36.0,50.0,8.7,10.7,48.0,52.0,Swing Weight Points,220.0,226.0,80,186.69,246
6771,CW070-IL-2A,36.0,50.0,8.7,10.7,50.0,56.0,Swing Weight Points,220.0,226.0,80,186.69,246
6772,CW070-IR-2,32.0,46.0,8.7,10.7,50.0,54.0,Swing Weight Points,236.0,242.0,80,186.69,246
6773,CW070-IR-2A,32.0,46.0,8.7,10.7,52.0,58.0,Swing Weight Points,236.0,242.0,80,186.69,246
6774,CW070-IS-2,30.0,44.0,8.9,10.9,52.0,56.0,Swing Weight Points,252.0,258.0,80,186.69,246
6775,CW070-IS-2A,30.0,44.0,8.9,10.9,54.0,60.0,Swing Weight Points,252.0,258.0,80,186.69,246
6776,CW072-WL-1,137.0,151.0,6.7,8.7,44.0,48.0,Swing Weight Points,227.0,233.0,80,186.69,201
6777,CW072-WL-1A,137.0,151.0,6.7,8.7,46.0,52.0,Swing Weight Points,227.0,233.0,80,186.69,201
6778,CW072-WR-1,128.0,142.0,7.0,9.0,46.0,50.0,Swing Weight Points,240.0,246.0,80,186.69,201
6779,CW072-WR-1A,128.0,142.0,7.0,9.0,48.0,54.0,Swing Weight Points,240.0,246.0,80,186.69,201
6780,SF230-WR-1,110.0,120.0,10.0,10.001,58.5,63.5,Center of Gravity,257.0,263.0,88,177.8,196
6781,SF230-WS-1,100.0,110.0,10.0,10.001,61.5,66.5,Center of Gravity,272.0,278.0,88,177.8,196
6782,SF230-WX-1,92.0,102.0,10.0,10.001,64.5,69.5,Center of Gravity,287.0,293.0,88,177.8,196
6783,HNWY60A,,,0.0,0.001,64.0,70.0,Inch Grams,287.0,293.0,80,158.75,201
6784,ATHNWY60AC6A,,,0.0,0.001,67.0,73.0,Inch Grams,287.0,293.0,80,158.75,201
6785,HNWX60A,104.0,114.0,0.0,0.001,64.0,70.0,Inch Grams,284.0,290.0,80,158.75,201
6786,ASHNWX60AC6A,104.0,114.0,0.0,0.001,67.0,73.0,Inch Grams,284.0,290.0,80,158.75,201
6787,HLWR60A,124.0,134.0,0.0,0.001,50.0,56.0,Inch Grams,254.0,260.0,80,158.75,201
6788,ASHLWR60AC6A,124.0,134.0,0.0,0.001,53.0,59.0,Inch Grams,254.0,260.0,80,158.75,201
6789,HMWS60A,114.0,124.0,0.0,0.001,60.5,66.5,Inch Grams,269.0,275.0,80,158.75,201
6790,ASHMWS60AC6A,114.0,124.0,0.0,0.001,63.5,69.5,Inch Grams,269.0,275.0,80,158.75,201
6791,MR086-WL-3,139.0,147.0,0.0,0.001,39.0,43.0,Inch Grams,209.0,215.0,87,177.8,196
6792,MR086-WL-3A,139.0,147.0,0.0,0.001,42.5,47.5,Inch Grams,209.0,215.0,87,177.8,196
6793,MR086-WL-1,148.0,156.0,0.0,0.001,38.5,42.5,Inch Grams,199.0,205.0,87,177.8,196
6794,MR086-WL-1A,148.0,156.0,0.0,0.001,42.0,47.0,Inch Grams,199.0,205.0,87,177.8,196
6795,MR086-IL-5,88.0,96.0,0.0,0.001,41.5,45.5,Inch Grams,212.0,218.0,87,177.8,285
6796,MR086-IL-5A,88.0,96.0,0.0,0.001,44.5,49.5,Inch Grams,212.0,218.0,87,177.8,285
6797,MR086-UL-3,139.0,147.0,0.0,0.001,37.5,41.5,Inch Grams,212.0,218.0,87,177.8,196
6798,MR086-UL-3A,139.0,147.0,0.0,0.001,40.5,45.5,Inch Grams,212.0,218.0,87,177.8,196
6799,SF229-WS-1,94.0,104.0,0.0,0.001,61.0,66.0,Inch Grams,272.0,278.0,88,177.8,196
6800,SF229-WS-1A,94.0,104.0,0.0,0.001,63.5,69.5,Inch Grams,272.0,278.0,88,177.8,196
6801,SF229-WX-1,80.0,90.0,0.0,0.001,74.0,79.0,Inch Grams,287.0,293.0,88,177.8,196
6802,SF229-WX-1A,80.0,90.0,0.0,0.001,76.5,82.5,Inch Grams,287.0,293.0,88,177.8,196
6803,YM113-IR-5,,,10.0,10.001,46.5,52.5,Center of Gravity,264.0,270.0,88,177.8,285
6804,YM113-IR-6,,,10.0,10.001,47.0,53.0,Center of Gravity,271.0,277.0,88,177.8,285
6805,YM113-IR-7,,,10.0,10.001,48.0,54.0,Center of Gravity,278.0,284.0,88,177.8,285
6806,YM113-IR-8,,,10.0,10.001,49.0,55.0,Center of Gravity,288.0,294.0,88,177.8,285
6807,YM113-IR-9,,,10.0,10.001,49.5,55.5,Center of Gravity,295.0,301.0,88,177.8,285
6808,YM113-IR-P,,,10.0,10.001,50.0,56.0,Center of Gravity,312.0,318.0,88,177.8,285
6809,YM113-IR-5A,,,10.0,10.001,50.0,56.0,Center of Gravity,264.0,270.0,88,177.8,285
6810,YM113-IR-6A,,,10.0,10.001,50.5,56.5,Center of Gravity,271.0,277.0,88,177.8,285
6811,YM113-IR-7A,,,10.0,10.001,51.5,57.5,Center of Gravity,278.0,284.0,88,177.8,285
6812,YM113-IR-8A,,,10.0,10.001,52.5,58.5,Center of Gravity,288.0,294.0,88,177.8,285
6813,YM113-IR-9A,,,10.0,10.001,53.0,59.0,Center of Gravity,295.0,301.0,88,177.8,285
6814,YM113-IR-PA,,,10.0,10.001,53.5,59.5,Center of Gravity,312.0,318.0,88,177.8,285
6815,YM113-ISR5,,,10.0,10.001,48.0,54.0,Center of Gravity,274.0,280.0,88,177.8,285
6816,YM113-ISR6,,,10.0,10.001,48.5,54.5,Center of Gravity,281.0,287.0,88,177.8,285
6817,YM113-ISR7,,,10.0,10.001,49.5,55.5,Center of Gravity,288.0,294.0,88,177.8,285
6818,YM113-ISR8,,,10.0,10.001,50.5,56.5,Center of Gravity,298.0,304.0,88,177.8,285
6819,YM113-ISR9,,,10.0,10.001,52.0,58.0,Center of Gravity,305.0,311.0,88,177.8,285
6820,YM113-ISRP,,,10.0,10.001,52.5,58.5,Center of Gravity,317.0,323.0,88,177.8,285
6821,MR086-IRA4,149.0,157.0,0.0,0.001,51.5,55.5,Inch Grams,235.0,241.0,88,177.8,285
6822,MR086-IRA4A,149.0,157.0,0.0,0.001,54.5,59.5,Inch Grams,235.0,241.0,88,177.8,285
6823,MR086-IR-4,141.0,149.0,0.0,0.001,53.0,57.0,Inch Grams,245.0,251.0,88,177.8,285
6824,MR086-IR-4A,141.0,149.0,0.0,0.001,56.0,61.0,Inch Grams,245.0,251.0,88,177.8,285
6825,MR086-ISR4,132.0,140.0,0.0,0.001,55.0,59.0,Inch Grams,255.0,261.0,88,177.8,285
6826,MR086-ISR4A,132.0,140.0,0.0,0.001,58.0,63.0,Inch Grams,255.0,261.0,88,177.8,285
6827,MR086-WRA3,148.0,156.0,0.0,0.001,44.5,48.5,Inch Grams,233.0,239.0,87,177.8,196
6828,MR086-WRA3A,148.0,156.0,0.0,0.001,48.0,53.0,Inch Grams,233.0,239.0,87,177.8,196
6829,MR086-WR-3,136.0,144.0,0.0,0.001,45.0,49.0,Inch Grams,243.0,249.0,87,177.8,196
6830,MR086-WR-3A,136.0,144.0,0.0,0.001,48.5,53.5,Inch Grams,243.0,249.0,87,177.8,196
6831,MR086-WSR3,123.0,131.0,0.0,0.001,47.0,51.0,Inch Grams,253.0,259.0,87,177.8,196
6832,MR086-WSR3A,123.0,131.0,0.0,0.001,50.5,55.5,Inch Grams,253.0,259.0,87,177.8,196
6833,MR086-WRA1,147.0,155.0,0.0,0.001,44.0,48.0,Inch Grams,202.0,208.0,87,177.8,196
6834,MR086-WRA1A,147.0,155.0,0.0,0.001,47.5,52.5,Inch Grams,202.0,208.0,87,177.8,196
6835,MR086-WR-1,132.0,140.0,0.0,0.001,45.5,49.5,Inch Grams,212.0,218.0,87,177.8,196
6836,MR086-WR-1A,132.0,140.0,0.0,0.001,49.0,54.0,Inch Grams,212.0,218.0,87,177.8,196
6837,MR086-WSR1,119.0,127.0,0.0,0.001,47.0,51.0,Inch Grams,222.0,228.0,87,177.8,196
6838,MR086-WSR1A,119.0,127.0,0.0,0.001,50.5,55.5,Inch Grams,222.0,228.0,87,177.8,196
6839,MR086-URA1,112.0,120.0,0.0,0.001,43.5,47.5,Inch Grams,239.0,245.0,87,177.8,196
6840,MR086-URA1A,112.0,120.0,0.0,0.001,46.5,51.5,Inch Grams,239.0,245.0,87,177.8,196
6841,MR086-UR-1,103.0,111.0,0.0,0.001,45.5,49.5,Inch Grams,249.0,255.0,87,177.8,196
6842,MR086-UR-1A,103.0,111.0,0.0,0.001,48.5,53.5,Inch Grams,249.0,255.0,87,177.8,196
6843,MR086-USR1,95.0,103.0,0.0,0.001,48.0,52.0,Inch Grams,259.0,265.0,87,177.8,196
6844,MR086-USR1A,95.0,103.0,0.0,0.001,51.0,56.0,Inch Grams,259.0,265.0,87,177.8,196
6845,YM113-ISR5A,,,10.0,10.001,51.5,57.5,Center of Gravity,274.0,280.0,88,177.8,285
6846,YM113-ISR6A,,,10.0,10.001,52.0,58.0,Center of Gravity,281.0,287.0,88,177.8,285
6847,YM113-ISR7A,,,10.0,10.001,53.0,59.0,Center of Gravity,288.0,294.0,88,177.8,285
6848,YM113-ISR8A,,,10.0,10.001,54.0,60.0,Center of Gravity,298.0,304.0,88,177.8,285
6849,YM113-ISR9A,,,10.0,10.001,55.5,61.5,Center of Gravity,305.0,311.0,88,177.8,285
6850,YM113-ISRPA,,,10.0,10.001,56.0,62.0,Center of Gravity,317.0,323.0,88,177.8,285
6851,KMMKWR60AKGA,125.0,135.0,0.0,0.001,59.5,65.5,Inch Grams,257.0,263.0,80,177.8,196
6852,KMMKWS60AKGA,112.0,122.0,0.0,0.001,62.5,68.5,Inch Grams,272.0,278.0,80,177.8,196
6853,KMMKWX60AKGA,86.0,96.0,0.0,0.001,65.0,71.0,Inch Grams,285.0,291.0,80,177.8,196
6854,MR095-WRA1,,,0.0,0.001,45.5,49.5,Inch Grams,212.0,218.0,80,177.8,196
6855,MR095-WRA1A,,,0.0,0.001,48.5,53.5,Inch Grams,212.0,218.0,80,177.8,196
6856,MR095-WR-1,,,0.0,0.001,47.0,51.0,Inch Grams,222.0,228.0,80,177.8,196
6857,MR095-WR-1A,,,0.0,0.001,50.0,55.0,Inch Grams,222.0,228.0,80,177.8,196
6858,MR095-WS-1,,,0.0,0.001,56.0,60.0,Inch Grams,252.0,258.0,80,177.8,196
6859,MR095-WS-1A,,,0.0,0.001,59.0,64.0,Inch Grams,252.0,258.0,80,177.8,196
6860,SF232-IA-1,101.0,111.0,10.0,10.001,69.5,74.5,Center of Gravity,238.0,244.0,80,177.8,285
6861,SF232-IA-1A,101.0,111.0,10.0,10.001,72.0,78.0,Center of Gravity,238.0,244.0,80,177.8,285
6862,SF232-IR-1,89.0,99.0,10.0,10.001,71.5,76.5,Center of Gravity,251.0,257.0,80,177.8,285
6863,SF232-IR-1A,89.0,99.0,10.0,10.001,74.0,80.0,Center of Gravity,251.0,257.0,80,177.8,285
6864,SF232-IS-1,84.0,94.0,10.0,10.001,74.5,79.5,Center of Gravity,264.0,270.0,80,177.8,285
6865,SF232-IS-1A,84.0,94.0,10.0,10.001,77.0,83.0,Center of Gravity,264.0,270.0,80,177.8,285
6866,SF232-IX-1,78.0,88.0,10.0,10.001,77.5,82.5,Center of Gravity,277.0,283.0,80,177.8,285
6867,SF232-IX-1A,78.0,88.0,10.0,10.001,80.0,86.0,Center of Gravity,277.0,283.0,80,177.8,285
6868,SF231-WA-3,112.0,122.0,10.0,10.001,58.0,63.0,Center of Gravity,260.0,266.0,88,177.8,196
6869,SF231-WA-3A,112.0,122.0,10.0,10.001,60.5,66.5,Center of Gravity,260.0,266.0,88,177.8,196
6870,SF231-WR-3,99.0,109.0,10.0,10.001,60.0,65.0,Center of Gravity,275.0,281.0,88,177.8,196
6871,SF231-WR-3A,99.0,109.0,10.0,10.001,62.5,68.5,Center of Gravity,275.0,281.0,88,177.8,196
6872,SF231-WS-3,93.0,103.0,10.0,10.001,63.0,68.0,Center of Gravity,290.0,296.0,88,177.8,196
6873,SF231-WS-3A,93.0,103.0,10.0,10.001,65.5,71.5,Center of Gravity,290.0,296.0,88,177.8,196
6874,SF231-WX-3,83.0,93.0,10.0,10.001,65.0,70.0,Center of Gravity,303.0,309.0,88,177.8,196
6875,SF231-WX-3A,83.0,93.0,10.0,10.001,67.5,73.5,Center of Gravity,303.0,309.0,88,177.8,196
6876,MX588-WR-1,124.0,134.0,0.0,0.001,50.0,53.0,Inch Grams,237.0,243.0,87,177.8,196
6877,MX588-WR-1A,124.0,134.0,0.0,0.001,52.0,58.0,Inch Grams,237.0,243.0,87,177.8,196
6878,MX588-WSR1,115.0,125.0,0.0,0.001,52.0,55.0,Inch Grams,247.0,253.0,87,177.8,196
6879,MX588-WSR1A,115.0,125.0,0.0,0.001,54.0,60.0,Inch Grams,247.0,253.0,87,177.8,196
6880,MX588-WS-1,108.0,118.0,0.0,0.001,53.5,56.5,Inch Grams,257.0,263.0,87,177.8,196
6881,MX588-WS-1A,108.0,118.0,0.0,0.001,55.5,61.5,Inch Grams,257.0,263.0,87,177.8,196
6882,MX588-ISR3,101.0,111.0,0.0,0.001,48.5,52.5,Inch Grams,255.0,261.0,88,177.8,285
6883,MX588-ISR3A,101.0,111.0,0.0,0.001,51.0,57.0,Inch Grams,255.0,261.0,88,177.8,285
6884,MX588-ISR4,100.0,110.0,0.0,0.001,49.0,53.0,Inch Grams,262.0,268.0,88,177.8,285
6885,MX588-ISR4A,100.0,110.0,0.0,0.001,51.5,57.5,Inch Grams,262.0,268.0,88,177.8,285
6886,SF233-IA-W,,,0.0,0.001,49.0,55.0,Inch Grams,277.0,283.0,80,158.75,297
6887,SF233-IA-WA,,,0.0,0.001,52.5,58.5,Inch Grams,277.0,283.0,80,158.75,297
6888,SF233-IR-W,,,0.0,0.001,59.0,65.0,Inch Grams,302.0,308.0,80,158.75,297
6889,SF233-IR-WA,,,0.0,0.001,62.5,68.5,Inch Grams,302.0,308.0,80,158.75,297
6890,MX588-IS-3,96.0,106.0,0.0,0.001,48.5,54.5,Inch Grams,265.0,271.0,88,177.8,285
6891,MX588-IS-3A,96.0,106.0,0.0,0.001,52.0,58.0,Inch Grams,265.0,271.0,88,177.8,285
6892,MX588-IS-4,92.0,102.0,0.0,0.001,49.0,55.0,Inch Grams,272.0,278.0,88,177.8,285
6893,MX588-IS-4A,92.0,102.0,0.0,0.001,52.5,58.5,Inch Grams,272.0,278.0,88,177.8,285
6894,MX588-IS-5,86.0,96.0,0.0,0.001,49.5,55.5,Inch Grams,284.0,290.0,88,177.8,285
6895,MX588-IS-5A,86.0,96.0,0.0,0.001,53.0,59.0,Inch Grams,284.0,290.0,88,177.8,285
6896,MX588-IS-6,85.0,95.0,0.0,0.001,50.5,56.5,Inch Grams,291.0,297.0,88,177.8,285
